frame_index,mae,psnr,ssim
2.400000000000000000e+02,1.100000000000000000e+01,2.492735682876190850e+01,5.938512009847226603e-01
2.410000000000000000e+02,1.200000000000000000e+01,2.468134951043319703e+01,5.823927447454934070e-01
2.420000000000000000e+02,1.300000000000000000e+01,2.447662384346557829e+01,5.743209709080221437e-01
2.430000000000000000e+02,1.300000000000000000e+01,2.438180745614222644e+01,5.744952355627622742e-01
2.440000000000000000e+02,1.200000000000000000e+01,2.441094088150656560e+01,5.808210926340612312e-01
2.450000000000000000e+02,1.200000000000000000e+01,2.447143342471434480e+01,5.877333724022184569e-01
2.460000000000000000e+02,1.200000000000000000e+01,2.438960354922363649e+01,5.842653247136522232e-01
2.470000000000000000e+02,1.200000000000000000e+01,2.431960470707786115e+01,5.842030755931171271e-01
2.480000000000000000e+02,1.100000000000000000e+01,2.444480554221426516e+01,5.956497974358466729e-01
2.490000000000000000e+02,1.100000000000000000e+01,2.463733010819990454e+01,6.097874035090165012e-01
2.500000000000000000e+02,1.100000000000000000e+01,2.468188813704530915e+01,6.156190258557256989e-01
2.510000000000000000e+02,1.100000000000000000e+01,2.470561709644293202e+01,6.191388104927962877e-01
2.520000000000000000e+02,1.000000000000000000e+01,2.477763805610038261e+01,6.261822179112714881e-01
2.530000000000000000e+02,1.000000000000000000e+01,2.480791567750657478e+01,6.282869741006245068e-01
2.540000000000000000e+02,1.100000000000000000e+01,2.483242365879525693e+01,6.288266976930634300e-01
2.550000000000000000e+02,1.100000000000000000e+01,2.488636625774781663e+01,6.324670129878805502e-01
2.560000000000000000e+02,1.000000000000000000e+01,2.500290528482098651e+01,6.379980353826039119e-01
2.570000000000000000e+02,1.000000000000000000e+01,2.507572547671387042e+01,6.420234449416160061e-01
2.580000000000000000e+02,1.000000000000000000e+01,2.512437489722418960e+01,6.477506980618625843e-01
2.590000000000000000e+02,1.000000000000000000e+01,2.519263700149127061e+01,6.528796027713599237e-01
2.600000000000000000e+02,1.000000000000000000e+01,2.515956657233938998e+01,6.511565573445998734e-01
2.610000000000000000e+02,1.000000000000000000e+01,2.512401323488389693e+01,6.512770022555344207e-01
2.620000000000000000e+02,1.000000000000000000e+01,2.517532588127100013e+01,6.549313227008106697e-01
2.630000000000000000e+02,1.000000000000000000e+01,2.522139652388249687e+01,6.589636891536507779e-01
2.640000000000000000e+02,1.000000000000000000e+01,2.527522563529144506e+01,6.625641749721292717e-01
2.650000000000000000e+02,1.000000000000000000e+01,2.533868951826423555e+01,6.647379851001765649e-01
2.660000000000000000e+02,1.000000000000000000e+01,2.531076240060847482e+01,6.628553192266875005e-01
2.670000000000000000e+02,1.000000000000000000e+01,2.528536588723219936e+01,6.622185792077117661e-01
2.680000000000000000e+02,1.000000000000000000e+01,2.527621239740199144e+01,6.630341907597347983e-01
2.690000000000000000e+02,1.000000000000000000e+01,2.526220651679609830e+01,6.631586433970582117e-01
2.700000000000000000e+02,9.000000000000000000e+00,2.523247803436939662e+01,6.635892948136473679e-01
2.710000000000000000e+02,1.000000000000000000e+01,2.530997024829834885e+01,6.663201910727885036e-01
2.720000000000000000e+02,1.000000000000000000e+01,2.537875380657809288e+01,6.699238066347004139e-01
2.730000000000000000e+02,9.000000000000000000e+00,2.537362614527980753e+01,6.710925602708797122e-01
2.740000000000000000e+02,9.000000000000000000e+00,2.533153066553417787e+01,6.699334244470575017e-01
2.750000000000000000e+02,9.000000000000000000e+00,2.530049866970238170e+01,6.700754650145072100e-01
2.760000000000000000e+02,9.000000000000000000e+00,2.531564941501663668e+01,6.713034709564491553e-01
2.770000000000000000e+02,9.000000000000000000e+00,2.530954178544168087e+01,6.712188446978385459e-01
2.780000000000000000e+02,9.000000000000000000e+00,2.532046724468620980e+01,6.717901290782987145e-01
2.790000000000000000e+02,9.000000000000000000e+00,2.535032795079462176e+01,6.727208501034479537e-01
2.800000000000000000e+02,9.000000000000000000e+00,2.541992429211555304e+01,6.753848956017620697e-01
2.810000000000000000e+02,9.000000000000000000e+00,2.544893955668160856e+01,6.782987547375296522e-01
2.820000000000000000e+02,9.000000000000000000e+00,2.542903191316293743e+01,6.775252890802340167e-01
2.830000000000000000e+02,9.000000000000000000e+00,2.554691436764344203e+01,6.819730546572029262e-01
2.840000000000000000e+02,9.000000000000000000e+00,2.556659218083839136e+01,6.840391337813650496e-01
2.850000000000000000e+02,9.000000000000000000e+00,2.558537318736206601e+01,6.854373812146479228e-01
2.860000000000000000e+02,1.000000000000000000e+01,2.555662004334931936e+01,6.828332768196849756e-01
2.870000000000000000e+02,9.000000000000000000e+00,2.558119795148758158e+01,6.851588063460462008e-01
2.880000000000000000e+02,9.000000000000000000e+00,2.565350648718789373e+01,6.878585071370351134e-01
